Year,Month,Date,Brand,Product_Gender,Style_Name,Color,Stock_No,Width,Size,Product_Class,Billing_Name,Pairs
2019,4,04/23/2019,Sofft,F,Belicia,Brown,1107900,M,100,Sh,Qvc Inc/Drop Ship,1
2019,5,05/01/2019,Sofft,F,Belicia,Brown,1107900,M,100,Sh,Vision/Sofftshoe.Com,-1
2019,5,05/04/2019,Sofft,F,Belicia,Brown,1107900,M,100,Sh,Vision/Shoeline.Com,1
2019,5,05/04/2019,Sofft,F,Belicia,Copper,1107950,M,100,Sh,Vision/Shoeline.Com,1
2019,5,05/07/2019,Sofft,F,Belicia,Copper,1107950,M,080,Sh,Nordstrom,1
2019,5,05/08/2019,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Nordstrom,1
2019,5,05/14/2019,Sofft,F,Belicia,Brown,1107900,M,095,Sh,Vision/Shoeline.Com,1
2019,5,05/22/2019,Sofft,F,Belicia,Copper,1107950,W,070,Sh,Vision/Sofftshoe.Com,-1
2019,5,05/29/2019,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Vision/Sofftshoe.Com,1
2019,5,05/30/2019,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,-1
2019,6,06/05/2019,Sofft,F,Belicia,Brown,1107900,M,075,Sh,Vision/Sofftshoe.Com,1
2019,6,06/11/2019,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,1
2019,6,06/14/2019,Sofft,F,Belicia,Copper,1107950,M,085,Sh,Nordstrom,-1
2018,4,04/10/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,110,Sh,Nordstrom,1
2018,4,04/11/2018,Sofft,F,Belicia,Brown,1107900,W,075,Sh,Vision/Sofftshoe.Com,1
2018,4,04/13/2018,Sofft,F,Belicia,Brown,1107900,M,075,Sh,Vision/Sofftshoe.Com,1
2018,4,04/18/2018,Sofft,F,Belicia,Copper,1107950,W,070,Sh,Dsw Inc. Dsw Drop Ship,1
2018,4,04/19/2018,Sofft,F,Belicia,Black,1107901,M,070,Sh,Vision/Shoeline.Com,-1
2018,4,04/23/2018,Sofft,F,Belicia,Black,1107901,M,110,Sh,Vision/Shoeline.Com,1
2018,4,04/23/2018,Sofft,F,Belicia,Peacoat Navy,1107907,W,075,Sh,Qvc Inc/Drop Ship,1
2018,5,05/11/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Vision/Sofftshoe.Com,1
2018,5,05/14/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,095,Sh,Dillards.Com,1
2018,5,05/15/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,070,Sh,Dillards.Com,1
2018,5,05/17/2018,Sofft,F,Belicia,Copper,1107950,W,070,Sh,Vision/Sofftshoe.Com,-1
2018,5,05/18/2018,Sofft,F,Belicia,Black,1107901,W,085,Sh,Dsw Inc. Dsw Drop Ship,1
2018,5,05/22/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,065,Sh,Nordstrom,1
2018,5,05/23/2018,Sofft,F,Belicia,Black,1107901,W,110,Sh,Shoebuy.Com.Inc.,-1
2018,5,05/24/2018,Sofft,F,Belicia,Black,1107901,M,065,Sh,Vision/Sofftshoe.Com,-1
2018,5,05/24/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Nordstrom,1
2018,5,05/24/2018,Sofft,F,Belicia,Copper,1107950,M,080,Sh,Vision/Sofftshoe.Com,-1
2018,5,05/24/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,060,Sh,Nordstrom,-1
2018,5,05/29/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,Nordstrom,1
2018,5,05/29/2018,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Nordstrom,1
2018,5,05/29/2018,Sofft,F,Belicia,Copper,1107950,M,100,Sh,Nordstrom,1
2018,5,05/29/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,095,Sh,Nordstrom,1
2018,5,05/30/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Nordstrom,1
2018,5,05/30/2018,Sofft,F,Belicia,Copper,1107950,M,075,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/05/2018,Sofft,F,Belicia,Black,1107901,M,085,Sh,Nordstrom,1
2018,6,06/05/2018,Sofft,F,Belicia,Brown,1107900,M,070,Sh,Nordstrom,2
2018,6,06/05/2018,Sofft,F,Belicia,Copper,1107950,M,075,Sh,Nordstrom,2
2018,6,06/05/2018,Sofft,F,Belicia,Copper,1107950,M,080,Sh,Nordstrom,1
2018,6,06/05/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,060,Sh,Nordstrom,1
2018,6,06/05/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,090,Sh,Nordstrom,1
2018,6,06/06/2018,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Nordstrom,1
2018,6,06/06/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,075,Sh,Vision/Sofftshoe.Com,1
2018,6,06/06/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,080,Sh,Nordstrom,0
2018,6,06/11/2018,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,3
2018,6,06/11/2018,Sofft,F,Belicia,Brown,1107900,M,095,Sh,Nordstrom,1
2018,6,06/11/2018,Sofft,F,Belicia,Copper,1107950,M,080,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/15/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,075,Sh,Vision/Shoeline.Com,-1
2018,6,06/18/2018,Sofft,F,Belicia,Black,1107901,W,100,Sh,Qvc Inc/Drop Ship,1
2018,6,06/19/2018,Sofft,F,Belicia,Black,1107901,W,110,Sh,Qvc Inc/Drop Ship,-1
2018,6,06/19/2018,Sofft,F,Belicia,Peacoat Navy,1107907,W,075,Sh,6Pm,3
2018,6,06/20/2018,Sofft,F,Belicia,Black,1107901,M,075,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/21/2018,Sofft,F,Belicia,Black,1107901,M,085,Sh,Vision/Sofftshoe.Com,1
2018,6,06/26/2018,Sofft,F,Belicia,Brown,1107900,M,110,Sh,Vision/Sofftshoe.Com,1
2018,6,06/27/2018,Sofft,F,Belicia,Black,1107901,M,075,Sh,Vision/Sofftshoe.Com,1
