Year,Month,Date,Brand,Product_Gender,Style_Name,Color,Stock_No,Width,Size,Product_Class,Billing_Name,Pairs
2018,9,09/06/2018,Sofft,F,Barris,Smoke,1108891,M,080,Sh,"Burlington Stores, Inc",2
2018,9,09/06/2018,Sofft,F,Barris,Smoke,1108891,M,095,Sh,"Burlington Stores, Inc",1
2018,10,10/02/2018,Sofft,F,Barris,Black,1108871,M,070,Sh,6Pm,1
2018,10,10/11/2018,Sofft,F,Barris,Black,1108871,M,090,Sh,Nordstrom,-1
2018,10,10/16/2018,Sofft,F,Barris,Smoke,1108891,M,080,Sh,Shoebuy.Com.Inc.,1
2018,11,11/15/2018,Sofft,F,Barris,Black,1108871,M,100,Sh,Nordstrom,-1
2018,11,11/29/2018,Sofft,F,Barris,Smoke,1108891,M,110,Sh,"Zulily, Llc",1
2019,3,03/13/2019,Sofft,F,Barris,Black,1108871,M,085,Sh,"Zulily, Llc",2
2018,9,09/06/2018,Sofft,F,Barris,Black,1108871,M,095,Sh,"Burlington Stores, Inc",2
2018,9,09/06/2018,Sofft,F,Barris,Wine,1108802,M,075,Sh,"Burlington Stores, Inc",1
2018,9,09/06/2018,Sofft,F,Barris,Wine,1108802,M,095,Sh,"Burlington Stores, Inc",1
2018,10,10/02/2018,Sofft,F,Barris,Smoke,1108891,M,090,Sh,6Pm,1
2018,10,10/02/2018,Sofft,F,Barris,Wine,1108802,M,075,Sh,6Pm,1
2018,10,10/02/2018,Sofft,F,Barris,Wine,1108802,M,085,Sh,6Pm,1
2018,11,11/02/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,The Shoe Box,1
2018,11,11/20/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Qvc Inc/Drop Ship,-1
2018,11,11/26/2018,Sofft,F,Barris,Black,1108871,M,095,Sh,"Zulily, Llc",1
2018,11,11/26/2018,Sofft,F,Barris,Wine,1108802,M,095,Sh,"Zulily, Llc",1
2019,1,01/31/2019,Sofft,F,Barris,Black,1108871,M,080,Sh,Vision/Sofftshoe.Com,1
2018,3,03/19/2018,Sofft,F,Barris,Black,1108871,M,110,Sh,Nordstrom,1
2018,3,03/19/2018,Sofft,F,Barris,Smoke,1108891,M,100,Sh,Vision/Sofftshoe.Com,1
2018,3,03/19/2018,Sofft,F,Barris,Wine,1108802,M,075,Sh,Nordstrom,1
2018,3,03/20/2018,Sofft,F,Barris,Wine,1108802,M,075,Sh,Vision/Sofftshoe.Com,1
2018,3,03/21/2018,Sofft,F,Barris,Black,1108871,M,090,Sh,Shoebuy.Com.Inc.,1
2018,3,03/27/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Qvc Inc/Drop Ship,1
2018,3,03/30/2018,Sofft,F,Barris,Black,1108871,M,060,Sh,Qvc Inc/Drop Ship,1
2018,4,04/04/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Nordstrom,1
2018,4,04/04/2018,Sofft,F,Barris,Smoke,1108891,M,100,Sh,Qvc Inc/Drop Ship,1
2018,4,04/05/2018,Sofft,F,Barris,Smoke,1108891,M,060,Sh,"Zulily, Llc",1
